0	90,62010847	124,3799349	55,06395761	47,33268555	187,9057912	60,88615999	76,32388493	165,0023576	40,55390684	59,62335529	40,66317054	79,89328531	107,1366932	83,29915707	181,9900326	50,29520021	79,18384399	63,7969012	188,6005432	63,49443205	95,76637661	25,81469679	95,79714647	160,1699393	126,7536553	128,8368824	137,5588997	99,6847345	119,0208306
90,62010847	0	74,53056735	36,88568374	137,952794	138,0564236	34,26253997	14,29622354	74,38224916	46,26772331	150,2434638	96,53481716	10,72682316	16,51658472	14,28978948	91,36992409	41,65444114	49,88070254	154,4170097	138,7511756	16,41910417	45,91700902	64,80541167	5,177038	110,3205717	36,13354678	78,98751476	87,70953206	49,83536692	28,40072209
124,3799349	74,53056735	0	70,64551021	171,7126205	63,52585627	68,02236644	60,23434381	148,9128165	80,02754977	184,0032902	130,2946436	63,80374419	91,04715206	67,20961595	165,9004914	75,4142676	60,25206959	188,1768361	64,22060824	69,33893064	58,38326577	98,56523814	79,70760535	35,79000432	110,6641141	58,49261573	18,10939632	29,34046788	102,9312894
55,06395761	36,88568374	70,64551021	0	102,3966432	134,1713665	7,15173526	22,5894602	111,2679329	10,71157245	114,6873129	60,9786663	26,15886058	53,40226846	10,55978912	128,2556078	4,7687574	25,44941926	118,8608588	134,8661185	8,43047444	42,03195188	29,24926082	42,06272174	106,4355145	73,01923052	75,10245762	83,82447492	45,95030978	65,28640583
47,33268555	137,952794	171,7126205	102,3966432	0	235,2384768	108,2188456	123,6565705	212,3350432	87,88659239	29,64652934	87,9958561	127,2259709	154,4693787	130,6318426	229,3227181	97,62788576	126,5165296	19,16663329	235,9332287	110,8271176	143,0990622	73,14738235	143,129832	207,5026248	174,0863408	176,1695679	184,8915852	147,0174201	166,3535161
187,9057912	138,0564236	63,52585627	134,1713665	235,2384768	0	131,5482227	123,7602001	212,4386728	143,553406	247,5291465	193,8204999	127,3296005	154,5730083	130,7354722	229,4263477	138,9401239	123,7779259	210,4801181	22,86245531	132,8647869	121,909122	162,0910944	143,2334616	27,73585194	174,1899704	101,8024561	62,14262049	92,86632415	166,4571457
60,88615999	34,26253997	68,02236644	7,15173526	108,2188456	131,5482227	0	19,96631643	108,6447891	16,53377483	120,5095153	66,80086869	23,53571681	50,77912469	26,94158857	125,6324641	11,92049266	19,21266745	124,6830612	132,2429747	12,75735533	39,40880811	35,0714632	39,43957797	103,8123708	70,39608675	72,47931385	81,20133115	43,32716601	62,66326206
76,32388493	14,29622354	60,23434381	22,5894602	123,6565705	123,7602001	19,96631643	0	88,67847269	31,97149977	135,9472402	82,23859362	3,56940038	30,81280826	6,97527214	105,6661476	27,3582176	35,584479	140,1207861	124,4549521	9,10458683	31,62078548	50,50918814	19,47326154	96,02434813	50,42977032	64,69129122	73,41330852	35,53914338	42,69694563
165,0023576	74,38224916	148,9128165	111,2679329	212,3350432	212,4386728	108,6447891	88,67847269	0	120,6499725	224,6257129	170,9170663	85,10907232	58,67644035	88,67203864	87,13232506	116,0366903	124,2629517	228,7992588	213,1334247	90,80135332	120,2992582	139,1876608	71,36852904	184,7028208	78,29340241	153,3697639	162,0917812	124,2176161	45,98152707
40,55390684	46,26772331	80,02754977	10,71157245	87,88659239	143,553406	16,53377483	31,97149977	120,6499725	0	100,1772621	47,62525634	35,54090015	62,78430803	38,94677191	137,6376474	5,94281505	34,83145883	104,350808	144,248158	19,14204689	51,41399145	14,73921005	51,44476131	115,8175541	82,40127009	84,48449719	93,20651448	55,33234934	74,6684454
59,62335529	150,2434638	184,0032902	114,6873129	29,64652934	247,5291465	120,5095153	135,9472402	224,6257129	100,1772621	0	100,2865258	139,5166406	166,7600485	142,9225124	241,6133879	109,9185555	138,8071993	46,11074499	248,2238985	123,1177873	155,3897319	85,43805208	155,4205018	219,7932946	186,3770105	188,4602376	197,1822549	159,3080898	178,6441859
40,66317054	96,53481716	130,2946436	60,9786663	87,9958561	193,8204999	66,80086869	82,23859362	170,9170663	47,62525634	100,2865258	0	85,807994	113,0514019	89,21386577	187,9047413	56,20990891	85,09855269	104,4600718	194,5152519	69,40914075	101,6810853	47,12944771	101,7118552	166,084648	132,668364	134,7515911	143,4736083	105,5994432	124,9355393
79,89328531	10,72682316	63,80374419	26,15886058	127,2259709	127,3296005	23,53571681	3,56940038	85,10907232	35,54090015	139,5166406	85,807994	0	27,24340788	3,56296632	102,0967473	30,92761798	39,15387938	143,6901865	128,0243524	5,69228101	35,19018586	54,07858851	15,90386116	99,59374851	46,86036994	68,2606916	76,9827089	39,10854375	39,12754525
107,1366932	16,51658472	91,04715206	53,40226846	154,4693787	154,5730083	50,77912469	30,81280826	58,67644035	62,78430803	166,7600485	113,0514019	27,24340788	0	30,8063742	75,66411529	58,17102586	66,39728726	170,9335944	155,2677603	32,93568889	62,43359374	81,32199639	13,5028646	126,8371564	19,61696206	95,50409948	104,2261168	66,35195163	12,69491328
83,29915707	14,28978948	67,20961595	10,55978912	130,6318426	130,7354722	26,94158857	6,97527214	88,67203864	38,94677191	142,9225124	89,21386577	3,56296632	30,8063742	0	105,6597136	15,32854652	42,55975115	147,0960583	131,4302242	2,12931468	38,59605763	57,48446028	19,46682749	102,9996203	50,42333627	71,66656337	80,38858066	42,51441552	42,69051157
181,9900326	91,36992409	165,9004914	128,2556078	229,3227181	229,4263477	125,6324641	105,6661476	87,13232506	137,6376474	241,6133879	187,9047413	102,0967473	75,66411529	105,6597136	0	133,0243652	141,2506266	245,7869338	230,1210997	107,7890283	137,2869331	156,1753358	88,35620398	201,6904958	95,28107735	170,3574389	179,0794562	141,205291	62,969202
